icao_code,iata_code,name,city,country,altitude,lat_decimal,lon_decimal,id
MMCB,CVJ,CUERNAVACA,CUERNAVACA,MEXICO,1300,18.835,-99.262,5294
MMCC,N/A,CIUDAD ACUNA INTERNATIONAL,CIUDAD ACUNA,BRAZIL,296,29.332,-100.981,5295
MMCE,CME,CIUDAD DEL CARMEN INTERNATIONAL,CIUDAD DEL CARMEN,MEXICO,4,18.654,-91.799,5296
MMCG,N/A,NUEVO CASAS GRANDES,NUEVO CASAS GRANDES,MEXICO,1479,30.397,-107.875,5297
MMCH,N/A,CHILPANCINGO,CHILPANCINGO,MEXICO,1280,17.574,-99.514,5298
MMCL,CUL,CULIACAN INTERNATIONAL,CULIACAN,MEXICO,33,24.764,-107.474,5299
MMCM,CTM,CHETUMAL INTERNATIONAL,CHETUMAL,MEXICO,15,18.504,-88.327,5300
MMCN,CEN,CIUDAD OBREGON INTERNATIONAL,CIUDAD OBREGON,MEXICO,75,27.392,-109.833,5301
MMCP,CPE,INGENIERO ALBERTO ACUNA ONGAY INTERNATIONAL,CAMPECHE,MEXICO,10,19.817,-90.5,5302
MMCS,CJS,ABRAHAM GONZALEZ INTERNATIONAL,CIUDAD JUAREZ,MEXICO,1172,31.636,-106.429,5303
MMCU,CUU,GENERAL R FIERRO VILLALOBOS INTERNATIONAL,CHIHUAHUA,MEXICO,1361,28.703,-105.964,5304
MMCV,CVM,CIUDAD VICTORIA,CIUDAD VICTORIA,MEXICO,239,23.704,-98.956,5305
MMCY,N/A,CELAYA,CELAYA,MEXICO,1741,20.546,-100.886,5306
MMCZ,CZM,COZUMEL INTERNATIONAL,COZUMEL,MEXICO,5,20.522,-86.926,5307
MMDM,MMC,CIUDAD MANTE,CIUDAD MANTE,MEXICO,104,22.74,-99.018,5308
MMDO,DGO,DURANGO INTERNATIONAL,DURANGO,MEXICO,1860,24.124,-104.528,5309
MMEP,TPQ,TEPIC,TEPIC,MEXICO,919,21.419,-104.843,5310
MMES,ESE,GENERAL ALBERTO L SALINAS C INTERNATIONAL,ENSENADA,MEXICO,21,31.795,-116.602,5311
MMGL,GDL,DON MIGUEL Y HIDALGO INTERNATIONAL,GUADALAJARA,MEXICO,1528,20.522,-103.311,5312
MMGM,GYM,GENERAL JOSE MARIA YANEZ INTERNATIONAL,GUAYMAS,MEXICO,28,27.969,-110.925,5313
MMHC,TCN,TEHUACAN,TEHUACAN,MEXICO,1680,18.497,-97.42,5314
MMHO,HMO,GENERAL IGNACIO P GARCIA INTERNATIONAL,HERMOSILLO,MEXICO,197,29.096,-111.048,5315
MMIA,CLQ,COLIMA,COLIMA,MEXICO,723,19.277,-103.577,5316
MMIM,ISJ,ISLA MUJERES,ISLA MUJERES,MEXICO,3,21.245,-86.74,5317
MMIO,SLW,PLAN DE GUADALUPE INTERNATIONAL,SALTILLO,MEXICO,1457,25.549,-100.929,5318
MMIT,N/A,IXTEPEC,IZTEPEC,MEXICO,25,16.449,-95.094,5319
MMJA,N/A,LENCERO,JALAPA,MEXICO,954,19.475,-96.797,5320
MMLC,LZC,LAZARO CARDENAS,LAZARD CARDENAS,MEXICO,12,18.002,-102.22,5321
MMLM,LMM,VALLE DEL FUERTE INTERNATIONAL,LOS MOCHIS,MEXICO,5,25.685,-109.081,5322
MMLO,BJX,DE GUANAJUATO INTERNATIONAL,DEL BAJIO,MEXICO,1820,20.993,-101.481,5323
MMLP,LAP,GENERAL MANUEL MARQUEZ DE LEON INTERNATIONAL,LA PAZ,MEXICO,28,24.072,-110.362,5324
MMLT,LTO,LORETO INTERNATIONAL,LORETO,MEXICO,4,25.989,-111.348,5325
MMMA,MAM,GENERAL SERVANDO CANALES INTERNATIONAL,MATAMOROS,MEXICO,8,25.77,-97.525,5326
MMMD,MID,LICENCIADO MANUEL CRECENCIO REJON INTERNATIONAL,MERIDA,MEXICO,11,20.937,-89.657,5327
MMML,MXL,GENERAL RODOLFO SANCHEZ TABOADA INTERNATIONAL,MEXICALI,MEXICO,22,32.631,-115.241,5328
MMMM,MLM,GENERAL FRANCISCO J MUJICA,MORELIA,MEXICO,1834,19.85,-101.025,5329
MMMT,MTT,MINATITLAN,MINATITLAN,MEXICO,11,18.103,-94.581,5330
MMMV,LOV,MONCLOVA INTERNATIONAL,MONCLOVA,MEXICO,566,26.956,-101.47,5331
MMMX,MEX,LICENCIADO BENITO JUAREZ INTERNATIONAL,MEXICO CITY,MEXICO,2230,19.436,-99.072,5332
MMMY,MTY,GENERAL MARIANO ESCOBEDO INTERNATIONAL,MONTERREY,MEXICO,388,25.778,-100.107,5333
MMMZ,MZT,GENERAL RAFAEL BUELNA INTERNATIONAL,MAZATLAN,MEXICO,12,23.161,-106.266,5334
MMNG,NOG,NOGALES INTERNATIONAL,NOGALES,MEXICO,1217,31.226,-110.976,5335
MMNL,NLD,QUETZALCOATL INTERNATIONAL,NUEVO LAREDO,MEXICO,149,27.444,-99.57,5336
MMNU,N/A,N/A,NAUTLA,MEXICO,0,0,0,5337
MMOX,OAX,XOXOCOTLAN INTERNATIONAL,OAXACA,MEXICO,1528,17,-96.726,5338
MMPA,PAZ,TAJIN,POZA RICO,MEXICO,139,20.603,-97.461,5339
MMPB,PBC,HERMANOS SERDAN INTERNATIONAL,PUEBLA,MEXICO,2250,19.158,-98.371,5340
MMPC,PCA,INGENIERO JUAN GUILLERMO VILLASANA,PACHUCA,MEXICO,2317,20.077,-98.782,5341
MMPE,PPE,PUNTA PENASCO,PUNTA PENASCO,MEXICO,10,31.352,-113.526,5342
MMPG,PDS,PIEDRAS NEGRAS INTERNATIONAL,PIEDRAS NEGRAS,MEXICO,274,28.627,-100.535,5343
MMPN,UPN,LICENCIADO Y GEN IGNACIO LOPEZ RAYON,URUAPAN,MEXICO,1593,19.397,-102.039,5344
MMPR,PVR,LICENCIADO GUSTAVO DIAZ ORDAZ INTERNATIONAL,PUERTO VALLARTA,MEXICO,7,20.68,-105.254,5345
MMPS,PXM,PUERTO ESCONDIDO,PUERTO ESCONDIDO,MEXICO,89,15.877,-97.089,5346
MMQT,QRO,INGENIERO F ESPINOZA GUTIERREZ INTERNATIONAL,QUERETARO,MEXICO,1970,20.624,-100.369,5347
MMRX,REX,GENERAL LUCIO BLANCO INTERNATIONAL,REYNOSA,MEXICO,40,26.009,-98.228,5348
MMSD,SJD,LOS CABOS INTERNATIONAL,SAN JOSE DEL CABO,MEXICO,110,23.152,-109.721,5349
MMSF,N/A,SAN FELIPE,SAN FILIPE,MEXICO,46,30.93,-114.809,5350
MMSM,N/A,N/A,SANTA LUCIA,MEXICO,0,0,0,5351
MMSP,SLP,PONCIANO ARRIAGA INTERNATIONAL,SAN LUIS POTOSI,MEXICO,1851,22.254,-100.931,5352
MMTA,TXA,TLAXCALA,TLAXCALA,MEXICO,2509,19.536,-98.173,5353
MMTB,N/A,N/A,TUXTLA GUTIERREZ,MEXICO,0,0,0,5354
MMTC,TRC,TORREON INTERNATIONAL,TORREON,MEXICO,1126,25.568,-103.411,5355
MMTG,TGZ,FRANCISCO SARABIA,TUXTLA GUTIERREZ,MEXICO,1052,16.769,-93.341,5356
MMTJ,TIJ,GENERAL ABELARDO L RODRIGUEZ INTERNATIONAL,TIJUANA,MEXICO,153,32.541,-116.97,5357
MMTM,TAM,GENERAL FRANCISCO JAVIER MINA INTERNATIONAL,TAMPICO,MEXICO,25,22.296,-97.866,5358
MMTN,TSL,TAMUIN,TAMUIN,MEXICO,50,22.038,-98.806,5359
MMTO,TLC,LICENCIADO ADOLFO LOPEZ MATEOS INTERNATIONAL,TOLUCA,MEXICO,2578,19.337,-99.566,5360
MMTP,TAP,TAPACHULA INTERNATIONAL,TAPACHULA,MEXICO,36,14.794,-92.37,5361
MMTQ,N/A,N/A,TEQUESQUITENGO,MEXICO,0,0,0,5362
MMTX,N/A,ZAPOTILTIC,TUXPAN,MEXICO,1225,19.598,-103.372,5363
MMUN,CUN,CANCUN INTERNATIONAL,CANCUN,MEXICO,7,21.036,-86.877,5364
MMVA,VSA,C P A CARLOS ROVIROSA INTERNATIONAL,VILLAHERMOSA,MEXICO,14,17.997,-92.817,5365
MMVR,VER,GENERAL HERIBERTO JARA INTERNATIONAL,VERA CRUZ,MEXICO,33,19.145,-96.187,5366
MMZC,ZCL,GENERAL LEOBARDO C RUIZ INTERNATIONAL,ZACATECAS,MEXICO,2141,22.897,-102.687,5367
MMZH,ZIH,IXTAPA ZIHUATANEJO INTERNATIONAL,ZIHUATANEJO,MEXICO,7,17.601,-101.46,5368
MMZM,ZMM,ZAMORA,ZAMORA,MEXICO,1567,20.045,-102.276,5369
MMZO,ZLO,PLAYA DE ORO INTERNATIONAL,MANZANILLO,MEXICO,11,19.145,-104.559,5370
MMZP,N/A,ZAPOPAN,ZAPOPAN,MEXICO,1626,20.756,-103.465,5371
MNBL,BEF,BLUEFIELDS,BLUEFIELDS,NICARAGUA,27,11.989,-83.774,5372
MNBR,N/A,LOS BRASILES,LOS BRASILES,NICARAGUA,80,12.189,-86.354,5373
MNBZ,N/A,N/A,BONANZA,NICARAGUA,0,0,0,5374
MNCH,N/A,N/A,CHINANDEGA,NICARAGUA,0,0,0,5375
MNCI,N/A,N/A,CORN ISLAND,NICARAGUA,0,0,0,5376
MNLN,N/A,FANOR URROZ,LEON,NICARAGUA,100,12.428,-86.902,5377
MNMG,MGA,MANAGUA INTERNATIONAL,MANAGUA,NICARAGUA,60,12.141,-86.168,5378
MNPC,PUZ,PUERTO CABEZAS,PUERTO CABEZAS,NICARAGUA,16,14.047,-83.387,5379
MNSC,N/A,N/A,SAN CARLOS,NICARAGUA,0,0,0,5380
MNSI,SIU,N/A,SIUNA,NICARAGUA,0,0,0,5381
MPBO,BOC,BOCAS DEL TORO,BOCAS DEL TORO,PANAMA,4,9.341,-82.251,5382
MPCF,N/A,N/A,CAMPO DE FRANCIA,PANAMA,0,0,0,5383
MPCH,CHX,CAP MANUEL NINO INTERNATIONAL,CHANGUINOLA,PANAMA,6,9.459,-82.517,5384
MPDA,DAV,ENRIQUE MALEK INTERNATIONAL,DAVID,PANAMA,28,8.391,-82.435,5385
MPHO,HOW,HOWARD AFB,HOWARD,PANAMA,16,8.914,-79.599,5386
MPJE,N/A,JAQUE,JAQUE,PANAMA,10,7.517,-78.157,5387
MPLP,N/A,CAP RAMON XATRUCH,LA PALMA,PANAMA,10,8.407,-78.142,5388
MPMG,PAC,MARCOS A GELABERT INTERNATIONAL,PANAMA,PANAMA,10,8.973,-79.556,5389
MPNU,N/A,N/A,LOS SANTOS,PANAMA,0,0,0,5390
MPOA,N/A,N/A,PUERTO OBALDIA,PANAMA,0,0,0,5391
MPSA,N/A,RUBEN CANTU,SANTIAGO,PANAMA,83,8.086,-80.945,5392
MPTO,PTY,TOCUMEN INTERNATIONAL,PANAMA CITY,PANAMA,42,9.071,-79.383,5393
MPVR,N/A,N/A,EL PORVENIR,PANAMA,0,0,0,5394
MPWN,N/A,N/A,SAN BLAS,PANAMA,0,0,0,5395
MRAD,N/A,N/A,AERODAMAS,COSTA RICA,0,0,0,5396
MRAJ,N/A,N/A,ARANJUEZ,COSTA RICA,0,0,0,5397
MRAM,N/A,N/A,AMUBRI,COSTA RICA,0,0,0,5398
MRAR,N/A,N/A,ATIRRO,COSTA RICA,0,0,0,5399
MRAT,N/A,N/A,ALTAMIRA DE SAN CARLOS,COSTA RICA,0,0,0,5400
MRBA,N/A,BUENOS AIRES,BUENOS AIRES,COSTA RICA,371,9.167,-83.332,5401
MRBB,N/A,N/A,BABILONIA,COSTA RICA,0,0,0,5402
MRBC,N/A,BARRA DEL COLORADO,BARRA DEL COLORADO,COSTA RICA,4,10.769,-83.586,5403
MRBM,N/A,N/A,BREMEN,COSTA RICA,0,0,0,5404
MRBN,N/A,N/A,BATAAN,COSTA RICA,0,0,0,5405
MRBO,N/A,N/A,BOCA NARANJO,COSTA RICA,0,0,0,5406
MRBP,N/A,N/A,BARRA DE PARISMINA,COSTA RICA,0,0,0,5407
MRBT,N/A,N/A,BARRA DE TORTUGUERO,COSTA RICA,0,0,0,5408
MRCA,N/A,N/A,CANAS,COSTA RICA,0,0,0,5409
MRCC,OTR,COTO 47,COTO 47,COSTA RICA,8,8.601,-82.97,5410
MRCD,N/A,N/A,CALEDONIA,COSTA RICA,0,0,0,5411
MRCE,N/A,N/A,CARATE,COSTA RICA,0,0,0,5412
MRCH,N/A,N/A,CHACARITA,COSTA RICA,0,0,0,5413
MRCI,N/A,N/A,CIRUELAS,COSTA RICA,0,0,0,5414
MRCR,N/A,N/A,CARILLO,COSTA RICA,0,0,0,5415
MRCV,N/A,CABO VELAS,CABO VELAS,COSTA RICA,11,10.356,-85.853,5416
MRCZ,N/A,N/A,CARRIZAL,COSTA RICA,0,0,0,5417
MRDD,N/A,N/A,DON DIEGO,COSTA RICA,0,0,0,5418
MRDK,N/A,N/A,DRAKE,COSTA RICA,0,0,0,5419
MRDO,N/A,N/A,DIECICHO,COSTA RICA,0,0,0,5420
MREA,N/A,N/A,ESTERO AZUL,COSTA RICA,0,0,0,5421
MREC,N/A,EL CARMEN,EL CARMEN,COSTA RICA,18,10.202,-83.472,5422
MRER,N/A,N/A,EL RON RON,COSTA RICA,0,0,0,5423
MRET,N/A,N/A,ESTERILLOS,COSTA RICA,0,0,0,5424
MRFD,N/A,N/A,FINCA DELICIAS,COSTA RICA,0,0,0,5425
MRFI,N/A,NUEVO PALMAR SUR,FINCA 10,COSTA RICA,5,8.916,-83.507,5426
MRFL,N/A,N/A,FLAMENGO,COSTA RICA,0,0,0,5427
MRFP,N/A,N/A,FINCA LA PROMESA,COSTA RICA,0,0,0,5428
MRFS,N/A,FINCA 63,FINCA 63,COSTA RICA,11,8.652,-83.065,5429
MRGA,N/A,N/A,GARZA,COSTA RICA,0,0,0,5430
MRGF,GLF,GOLFITO,GOLFITO,COSTA RICA,15,8.654,-83.182,5431
MRGP,N/A,GUAPILES,GUAPILES,COSTA RICA,270,10.217,-83.795,5432
MRGT,N/A,N/A,GUATUSO,COSTA RICA,0,0,0,5433
MRGU,N/A,N/A,GUANACASTE,COSTA RICA,0,0,0,5434
MRHG,N/A,N/A,HACIENDA RANCHO GRANDE,COSTA RICA,0,0,0,5435
MRHJ,N/A,N/A,HACIENDA JAO,COSTA RICA,0,0,0,5436
MRHO,N/A,N/A,HACIENDA RIO CUARTO,COSTA RICA,0,0,0,5437
MRHP,N/A,N/A,HACIENDA PLATANAR,COSTA RICA,0,0,0,5438
MRHS,N/A,N/A,HACIENDA LA SUERTE,COSTA RICA,0,0,0,5439
MRIP,N/A,N/A,IMPERIO,COSTA RICA,0,0,0,5440
MRLA,N/A,N/A,LA ZAMPONA,COSTA RICA,0,0,0,5441
MRLB,LIR,DANIEL ODUBER QUIROS INTERNATIONAL,LIBERIA,COSTA RICA,83,10.593,-85.544,5442
MRLC,N/A,LOS CHILES,LOS CHILES,COSTA RICA,36,11.035,-84.706,5443
MRLE,N/A,N/A,LAUREL,COSTA RICA,0,0,0,5444
MRLF,N/A,N/A,LA FLOR,COSTA RICA,0,0,0,5445
MRLG,N/A,N/A,LA GARROBA,COSTA RICA,0,0,0,5446
MRLI,N/A,N/A,LA LIGIA,COSTA RICA,0,0,0,5447
MRLL,N/A,N/A,LAS LOMAS,COSTA RICA,0,0,0,5448
MRLM,LIO,LIMON INTERNATIONAL,LIMON,COSTA RICA,3,9.958,-83.022,5449
MRLP,LSP,N/A,LAS PIEDRAS,COSTA RICA,0,0,0,5450
MRLR,N/A,N/A,LA ROCA,COSTA RICA,0,0,0,5451
MRLT,N/A,N/A,LAS TRANCAS,COSTA RICA,0,0,0,5452
MRLU,N/A,N/A,LA MARICA,COSTA RICA,0,0,0,5453
MRLV,N/A,N/A,LA CUEVA,COSTA RICA,0,0,0,5454
MRLY,N/A,N/A,LA YOLANDA,COSTA RICA,0,0,0,5455
MRLZ,N/A,N/A,LA ZOPILOTA,COSTA RICA,0,0,0,5456
MRMA,N/A,N/A,MONTE ALTO,COSTA RICA,0,0,0,5457
MRMC,N/A,N/A,MURCIELAGO,COSTA RICA,0,0,0,5458
MRMJ,N/A,N/A,MOJICA,COSTA RICA,0,0,0,5459
MRML,N/A,N/A,MONTELIMAR,COSTA RICA,0,0,0,5460
MRMR,N/A,N/A,MARENGO,COSTA RICA,0,0,0,5461
MRNC,N/A,N/A,NICOYA,COSTA RICA,0,0,0,5462
MRNJ,N/A,N/A,NARANJO,COSTA RICA,0,0,0,5463
MRNS,NOB,NOSARA,NOSARA BEACH,COSTA RICA,1,9.976,-85.653,5464
MROC,SJO,JUAN SANTAMARIA INTERNATIONAL,SAN JOSE,COSTA RICA,921,9.994,-84.209,5465
MRPA,N/A,N/A,PUNTA BURICA,COSTA RICA,0,0,0,5466
MRPB,N/A,N/A,PLAYA BLANCA,COSTA RICA,0,0,0,5467
MRPC,N/A,N/A,PASO CANOAS,COSTA RICA,0,0,0,5468
MRPD,N/A,PANDORA,PANDORA,COSTA RICA,16,9.732,-82.983,5469
MRPE,N/A,N/A,PALO VERDE,COSTA RICA,0,0,0,5470
MRPI,N/A,N/A,PAISSA,COSTA RICA,0,0,0,5471
MRPJ,N/A,N/A,PUERTO JIMENEZ,COSTA RICA,0,0,0,5472
MRPL,N/A,N/A,PORTALON,COSTA RICA,0,0,0,5473
MRPM,PMZ,PALMAR SUR,PALMAR SUR,COSTA RICA,15,8.951,-83.468,5474
MRPN,N/A,N/A,PELON NUEVO,COSTA RICA,0,0,0,5475
MRPP,N/A,N/A,UPALA,COSTA RICA,0,0,0,5476
MRPR,N/A,N/A,PARRITA,COSTA RICA,0,0,0,5477
MRPS,N/A,N/A,PAISSA,COSTA RICA,0,0,0,5478
MRPV,N/A,TOBIAS BOLANOS INTERNATIONAL,SAN JOSE,COSTA RICA,994,9.957,-84.142,5479
MRQP,XQP,QUEPOS MANAGUA,QUEPOS,COSTA RICA,33,9.443,-84.13,5480
MRRF,N/A,N/A,RIO FRIO O PROGRESO,COSTA RICA,0,0,0,5481
MRRM,N/A,N/A,RANCHO DEL MAR,COSTA RICA,0,0,0,5482
MRRN,N/A,N/A,RANCHO NUEVO,COSTA RICA,0,0,0,5483
MRRX,N/A,N/A,ROXANA FARMS,COSTA RICA,0,0,0,5484
MRSA,N/A,N/A,SAN ALBERTO,COSTA RICA,0,0,0,5485
MRSB,N/A,N/A,SAN CRISTOBAL,COSTA RICA,0,0,0,5486
MRSC,N/A,N/A,SANTA CRUZ,COSTA RICA,0,0,0,5487
MRSG,N/A,SANTA CLARA DE GUAPILES,SANTA CLARA,COSTA RICA,80,10.288,-83.714,5488
MRSH,N/A,N/A,SHIROLES,COSTA RICA,0,0,0,5489
MRSI,N/A,N/A,SAN ISIDORO,COSTA RICA,0,0,0,5490
MRSL,N/A,N/A,SALAMA,COSTA RICA,0,0,0,5491
MRSN,N/A,N/A,SIRENA,COSTA RICA,0,0,0,5492
MRSO,N/A,N/A,SANTA MARIA DE GUACIMO,COSTA RICA,0,0,0,5493
MRSP,N/A,N/A,SAN PEDRO,COSTA RICA,0,0,0,5494
MRSR,N/A,N/A,SAMARA,COSTA RICA,0,0,0,5495
MRSS,N/A,N/A,SAN JOAQUIN DE ABANGAR,BOLIVIA,0,0,0,5496
MRST,N/A,N/A,SAN AGUSTIN,COSTA RICA,0,0,0,5497
MRSV,N/A,SAN VITO DE JAVA,SAN VITO DE JABA,COSTA RICA,984,8.826,-82.959,5498
MRSX,N/A,N/A,SIXAOLA,COSTA RICA,0,0,0,5499
MRTA,N/A,N/A,TAMARINDO DE BAGACES,COSTA RICA,0,0,0,5500
MRTB,N/A,N/A,TICABAN,COSTA RICA,0,0,0,5501
MRTG,N/A,N/A,TABOGA,COSTA RICA,0,0,0,5502
MRTM,N/A,N/A,TAMARINDO DE STA. CRUZ,COSTA RICA,0,0,0,5503
MRTR,N/A,N/A,TAMBOR,COSTA RICA,0,0,0,5504
MRZP,N/A,N/A,ZAPOTAL DE GUANACASTE,COSTA RICA,0,0,0,5505
MSAC,N/A,N/A,SONSONATE,EL SALVADOR,0,0,0,5506
MSLP,SAL,EL SALVADOR INTERNATIONAL,SAN SALVADOR,EL SALVADOR,31,13.441,-89.056,5507
MSSS,N/A,ILOPANGO INTERNATIONAL,SAN SALVADOR,EL SALVADOR,617,13.7,-89.12,5508
MTCA,N/A,N/A,CAYES,HAITI,0,0,0,5509
MTCH,CAP,CAP HAITIEN,CAP HAITIEN,HAITI,4,19.732,-72.195,5510
MTJA,N/A,N/A,JACMEL,HAITI,0,0,0,5511
MTJE,N/A,N/A,JEREMIE,HAITI,0,0,0,5512
MTPP,PAP,PORT AU PRINCE INTERNATIONAL,PORT-AU-PRINCE,HAITI,37,18.58,-72.293,5513
MTPX,N/A,N/A,PORT-DE-PAIX,HAITI,0,0,0,5514
MUAG,N/A,N/A,CENTRAL AGRAMONTE,CUBA,0,0,0,5515
MUAT,N/A,N/A,ANTILLA,CUBA,0,0,0,5516
MUBA,BCA,GUSTAVO RIZO,BARACOA PLAYA,CUBA,8,20.366,-74.506,5517
MUBE,N/A,N/A,EL CARIBE,CUBA,0,0,0,5518
MUBI,N/A,N/A,CAYO,CUBA,0,0,0,5519
MUBO,N/A,N/A,BATABANO,CUBA,0,0,0,5520
MUBY,BYM,CARLOS MANUEL DE CESPEDES,BAYAMO,CUBA,62,20.396,-76.621,5521
MUCA,AVI,MAXIMO GOMEZ,CIEGO DE AVILA,CUBA,103,22.027,-78.789,5522
MUCB,N/A,CAIBARIEN,CAIBARIEN,CUBA,16,22.506,-79.47,5523
MUCC,N/A,JARDINES DEL RAY,CUNAGUA,CUBA,4,22.461,-78.329,5524
MUCD,N/A,N/A,CIEGO DE AVILA SUR,CUBA,0,0,0,5525
MUCF,CFG,JAIME GONZALEZ,CIENFUEGOS,CUBA,32,22.15,-80.414,5526
MUCL,CYO,VILO ACUNA,CAYO,CUBA,4,21.616,-81.546,5527
MUCM,CMW,IGNACIO AGRAMONTE INTERNATIONAL,CAMAGUEY,CUBA,126,21.42,-77.847,5528
MUCO,ONX,N/A,COLON,CUBA,0,0,0,5529
MUCS,N/A,N/A,CENTRAL NOEL FERNANDEZ,CUBA,0,0,0,5530
MUCU,SCU,ANTONIO MACEO INTERNATIONAL,SANTIAGO DE CUBA,CUBA,76,19.97,-75.836,5531
MUCV,N/A,N/A,LAS CLAVELLINAS,CUBA,0,0,0,5532
MUCY,N/A,N/A,CAYAJABO,CUBA,0,0,0,5533
MUFC,N/A,N/A,CENTRAL A. RODRIGUEZ,CUBA,0,0,0,5534
MUFL,N/A,FLORIDA,FLORIDA,CUBA,61,21.5,-78.203,5535
MUGM,N/A,GUANTANAMO BAY NS,GUANTANAMO,CUBA,18,19.906,-75.207,5536
MUGN,N/A,N/A,GIRON,CUBA,0,0,0,5537
MUGT,GAO,MARIANA GRAJALES,GUANTANAMO,CUBA,18,20.085,-75.158,5538
MUHA,HAV,JOSE MARTI INTERNATIONAL,HAVANA,CUBA,65,22.989,-82.409,5539
MUHG,HOG,FRANK PAIS,HOLGUIN,CUBA,111,20.786,-76.315,5540
MUIS,N/A,N/A,ISABELA,CUBA,0,0,0,5541
MUIV,N/A,N/A,NUEVITAS,CUBA,0,0,0,5542
MUJA,N/A,N/A,MAJANA,CUBA,0,0,0,5543
MULM,LCL,LA COLOMA,LA COLOMA,CUBA,30,22.336,-83.642,5544
MUMA,N/A,N/A,PUNTA DE MAISI,CUBA,0,0,0,5545
MUMG,N/A,MANAGUA,MANAGUA,CUBA,115,22.97,-82.275,5546
MUMH,N/A,N/A,MATAHAMBRE,CUBA,0,0,0,5547
MUMJ,N/A,N/A,MAYAJIGUA,CUBA,0,0,0,5548
MUML,N/A,MARIEL,MARIEL,CUBA,10,23.007,-82.767,5549
MUMO,MOA,ORESTES ACOSTA,MOA,CUBA,5,20.654,-74.922,5550
MUMT,N/A,N/A,MATANZAS,CUBA,0,0,0,5551
MUMZ,MZO,SIERRA MAESTRA,MANZANILLO,CUBA,35,20.288,-77.089,5552
MUNA,N/A,N/A,LA CUBANA,CUBA,0,0,0,5553
MUNC,N/A,NICARO,NICARO,CUBA,8,20.689,-75.531,5554
MUNG,GER,RAFAEL PEREZ,NUEVA GERONA,CUBA,25,21.835,-82.784,5555
MUNU,N/A,N/A,CENTRAL BRASIL,CUBA,0,0,0,5556
MUPA,N/A,N/A,PUNTA ALEGRE,CUBA,0,0,0,5557
MUPB,N/A,PLAYA BARACOA,BARACOA PLAYA,CUBA,32,23.033,-82.579,5558
MUPL,N/A,N/A,PILON,CUBA,0,0,0,5559
MUPM,N/A,N/A,PINAR DEL RIO,CUBA,0,0,0,5560
MUPR,N/A,PINAR DEL RIO,PINAR DEL RIO NORTE,CUBA,40,22.421,-83.678,5561
MUPS,N/A,N/A,CENTRAL GUATEMALA,CUBA,0,0,0,5562
MUPT,N/A,N/A,PATRIA,CUBA,0,0,0,5563
MUSA,N/A,SAN ANTONIO DE LOS BANOS,SAN ANTONIO DE BANOS,CUBA,50,22.871,-82.509,5564
MUSC,SNU,ABEL SANTAMARIA,SANTA CLARA,CUBA,104,22.492,-79.944,5565
MUSF,N/A,N/A,HAVANA,CUBA,0,0,0,5566
MUSG,N/A,N/A,SAGUA LA GRANDE,CUBA,0,0,0,5567
MUSJ,N/A,SAN JULIAN,SAN JULIAN,CUBA,30,22.095,-84.152,5568
MUSL,N/A,ROBERTO YAGUERO,SANTA LUCIA,CUBA,4,21.509,-77.017,5569
MUSN,N/A,SIGUANEA,SIGUANEA,CUBA,12,21.642,-82.955,5570
MUSR,N/A,N/A,SIMON REYES,CUBA,0,0,0,5571
MUSS,N/A,SANCTI SPIRITUS,SANCTI SPIRITUS,CUBA,90,21.971,-79.442,5572
MUTD,N/A,ALBERTO DELGADO,TRINIDAD,CUBA,39,21.788,-79.997,5573
MUTI,N/A,N/A,MANATI,CUBA,0,0,0,5574
MUVA,N/A,N/A,CENTRO PRIMERO ENERO,CUBA,0,0,0,5575
MUVR,VRA,JUAN GUALBERTO GOMEZ INTERNATIONAL,VARADERO,CUBA,65,23.034,-81.435,5576
MUVT,VTU,HERMANOS AMEIJEIRAS,LAS TUNAS,CUBA,100,20.988,-76.936,5577
MWCB,CYB,GERRARD SMITH INTERNATIONAL,CAYMAN BARAC,CAYMAN ISLANDS,3,19.687,-79.883,5578
MWCG,GCM,N/A,GRAND CAYMAN,CAYMAN ISLANDS,0,0,0,5579
MWCL,LYB,N/A,LITTLE CAYMAN,CAYMAN ISLANDS,0,0,0,5580
MWCR,GCM,OWEN ROBERTS INTERNATIONAL,GEORGETOWN,CAYMAN ISLANDS,3,19.293,-81.357,5581
MYAB,N/A,CLARENCE A BAIN,CLARENCE BAIN,BAHAMAS,6,24.288,-77.684,5582
MYAF,ASD,ANDROS TOWN,ANDROS TOWN,BAHAMAS,2,24.698,-77.796,5583
MYAG,N/A,N/A,GORDA CAY,BAHAMAS,0,0,0,5584
MYAK,N/A,CONGO TOWN,CONGO TOWN,BAHAMAS,5,24.159,-77.59,5585
MYAM,MHH,MARSH HARBOUR,MARSH HARBOR,BAHAMAS,4,26.511,-77.083,5586
MYAN,SAQ,SAN ANDROS,SAN ANDROS,BAHAMAS,2,25.054,-78.049,5587
MYAO,N/A,N/A,MOORES ISLAND,BAHAMAS,0,0,0,5588
MYAP,AXP,SPRING POINT,SPRING POINT,BAHAMAS,4,22.442,-73.971,5589
MYAS,N/A,SANDY POINT,SANDY POINT,BAHAMAS,3,26.004,-77.395,5590
MYAT,TCB,TREASURE CAY,TREASURE CAY,BAHAMAS,4,26.745,-77.391,5591
MYAW,WKR,N/A,WALKERS CAY,BAHAMAS,0,0,0,5592
MYBC,CCZ,CHUB CAY,CHUB CAY,BAHAMAS,2,25.417,-77.881,5593
